Lake_ID,Name,Acres,Lat,Long
19007900,Pickerel,146,44.91679764,-93.12091827
19008100,Augusta,41,44.87784958,-93.15733337
19008200,Lemay,36,44.87256622,-93.15709686
19008300,Black Dog,651,44.80241776,-93.26857758
19008400,Lilly,7,44.91361618,-93.07170105
19008500,Mud,5,44.90777588,-93.09990692
19008700,Unnamed,4,44.89707565,-93.09742737
19008800,Unnamed,3,44.90054321,-93.06360626
19008900,Unnamed,6,44.89372253,-93.10224915
19009100,Unnamed,5,44.89610672,-93.08618927
19009300,Unnamed,4,44.88754272,-93.11335754
19009400,Unnamed,2,44.88696671,-93.06041718
19009500,Unnamed,4,44.8833046,-93.05311584
19009600,Unnamed,5,44.8772583,-93.05435944
19009700,Unnamed,7,44.8788681,-93.06485748
19009900,Unnamed,13,44.87841415,-93.08633423
19010000,Unnamed,5,44.88088226,-93.09513092
19010100,Unnamed,3,44.87958145,-93.09786224
19010200,Unnamed,8,44.87920761,-93.11356354
19010300,Unnamed,100,44.87755585,-93.11946869
19010400,Unnamed,2,44.89288712,-93.12782288
19010600,Unnamed,3,44.88663483,-93.1508255
19024400,Unnamed,5,44.85530853,-93.04932404
19024500,Unnamed,7,44.85501099,-93.0579071
19024600,Unnamed,4,44.85799026,-93.05992889
19024700,Unnamed,4,44.85114288,-93.08413696
19024800,Unnamed,6,44.85786819,-93.10127258
19024900,Unnamed,6,44.85990906,-93.10314941
19025000,Unnamed,3,44.86021423,-93.11422729
19025200,Unnamed,9,44.85639572,-93.12205505
19025600,Unnamed,13,44.85006332,-93.10520172
19025700,Unnamed,4,44.84494019,-93.1132431
19025900,Bur Oaks Pond,19,44.84045792,-93.11379242
19026000,Unnamed,6,44.82661438,-93.0931015
19026100,Unnamed,3,44.82375717,-93.09177399
19026200,Unnamed,5,44.8302536,-93.09002686
19026300,Unnamed,5,44.83166885,-93.08541107
19026400,Unnamed,5,44.83113861,-93.08261108
19026500,Unnamed,2,44.83504105,-93.07540131
19026600,Unnamed,2,44.83525848,-93.07151794
19026700,Unnamed,5,44.82972717,-93.06175995
19026900,Unnamed,3,44.83016205,-93.05114746
19027100,Unnamed,3,44.82556915,-93.04948425
19027200,Unnamed,7,44.8244133,-93.03596497
19027300,Unnamed,3,44.82230377,-93.0273819
19027400,Unnamed,2,44.82003403,-93.02693939
19027500,Unnamed,2,44.81913376,-93.02523804
19027600,Unnamed,2,44.81588745,-93.02484894
19027800,Unnamed,3,44.813694,-93.02897644
19027900,Unnamed,3,44.80829239,-93.02798462
19028000,Unnamed,3,44.80707932,-93.03128052
19028100,Unnamed,5,44.80359268,-93.03567505
19028200,Unnamed,3,44.80978394,-93.03566742
15017500,Myrtle,17,47.1733551,-95.18187714
15017600,Unnamed,20,47.16897202,-95.27984619
15017700,Unnamed,28,47.16679764,-95.27239227
15017800,Kirk,16,47.15707397,-95.25293732
15017900,Pickard,12,47.15383911,-95.21129608
15018000,Unnamed,41,47.28781128,-95.25455475
15018200,Unnamed,56,47.40357208,-95.24104309
15018300,Unnamed,24,47.39382172,-95.19908905
15018400,Unnamed,29,47.38519669,-95.20642853
15018500,Unnamed,20,47.38065338,-95.20706177
15018800,Unnamed,20,47.45725632,-95.26038361
15018900,Unnamed,24,47.44387436,-95.20651245
15019000,Unnamed,12,47.41851807,-95.21117401
15019100,Unnamed,20,47.55425644,-95.28466034
15019200,Unnamed,12,47.52819824,-95.29447174
15019300,Unnamed,15,47.75073624,-95.26561737
15019400,State Fish Rearing Pond,10,47.73617935,-95.21013641
15019500,Unnamed,10,47.7285881,-95.21283722
16015200,Digit,22,47.79760742,-90.43400574
21045100,Unnamed,10,46.09217834,-95.60716248
21045300,Unnamed,20,46.10484695,-95.63658142
21045400,Unnamed,31,46.09299469,-95.53202057
21045500,Unnamed,15,46.10221481,-95.53388214
21045600,Unnamed,28,45.93848801,-95.59382629
21045700,Unnamed,11,45.97454834,-95.63388824
21045800,Unnamed,10,45.98926163,-95.63043213
21046000,Unnamed,44,46.00870514,-95.58015442
21046200,Unnamed,26,46.01856232,-95.54866028
21046300,Unnamed,19,45.85711288,-95.58512878
21046400,Unnamed,12,45.85382462,-95.62239838
21046500,Unnamed,12,45.86381149,-95.61904907
21046700,Unnamed,18,45.89058685,-95.53045654
21046900,Unnamed,13,45.90303802,-95.61740112
21047000,Unnamed,11,45.89485168,-95.628479
21047100,Unnamed,33,45.90136719,-95.62703705
21047200,Unnamed,59,45.90670776,-95.63340759
21047400,Unnamed,22,45.90791321,-95.58737946
21047500,Unnamed,34,45.91024399,-95.59884644
21047700,Unnamed,16,45.78110886,-95.59512329
21047800,Unnamed,50,45.82915497,-95.52635956
21047900,Unnamed,24,45.84265518,-95.51235962
21048000,Unnamed,20,45.76496506,-95.69306183
21048100,Unnamed,18,45.8092041,-95.6889801
21048300,Unnamed,19,45.81019211,-95.66624451
21048500,Unnamed,10,45.88505554,-95.71490479
21048600,Unnamed,12,45.87838364,-95.74525452
21048700,Unnamed,15,45.91334915,-95.71770477
21048900,Unnamed,28,45.95791626,-95.66720581
21049000,Unnamed,11,45.97567368,-95.69987488
21049100,Unnamed,11,45.971035,-95.7218399
21049200,Unnamed,21,45.98332596,-95.75295258
21049300,Unnamed,18,45.98987579,-95.75317383
21049600,Unnamed,18,45.98178864,-95.67643738
18034600,Unnamed,33,46.62471771,-94.22625732
16080400,North Wigwam,38,47.70103836,-91.02127838
16080500,Elbow,550,47.72907257,-90.99981689
16080600,Frear,332,47.74991989,-91.01576996
16080700,Knight,119,47.87498093,-91.01626587
16080800,Phoebe,758,47.8578949,-91.00997925
16081100,Gabimichigami,1236,48.06036377,-91.02629089
16081200,Kingfisher,35,48.1164093,-91.03140259
15042000,Unnamed,12,47.20860672,-95.28839874
15042100,Unnamed,26,47.20526505,-95.19628143
15042200,Unnamed,10,47.17648697,-95.17206573
15042400,Unnamed,10,47.15520477,-95.25753021
15042500,Unnamed,10,47.22424316,-95.29841614
15042600,Unnamed,16,47.21156311,-95.31634521
15042700,Unnamed,10,47.23405457,-95.34152985
15042800,Unnamed,16,47.17367172,-95.36869049
15042900,Unnamed,22,47.18037415,-95.37675476
15043000,Unnamed,10,47.17023087,-95.47652435
15043100,Unnamed,10,47.26109314,-95.49747467
15043200,Unnamed,13,47.2721405,-95.4812851
15043300,Unnamed,15,47.40073776,-95.24546814
15043500,Unnamed,13,47.4798851,-95.29083252
15043600,Unnamed,26,47.42585754,-95.21362305
15043800,Unnamed,41,47.52466583,-95.29013062
15043900,Unnamed,16,47.67139816,-95.35707092
15044000,Unnamed,52,47.66716766,-95.3679657
15044100,Unnamed,11,47.67177582,-95.41277313
15044200,Unnamed,24,47.64972305,-95.40864563
11061700,Doe,21,46.35700226,-94.60451508
11061900,Unnamed,10,46.41657257,-94.3433609
16008500,Pemmican,27,48.10430527,-90.17222595
16008600,West Pike,762,48.08641815,-90.2051239
16008700,Gogebic,61,48.07811737,-90.24421692
16008800,Assinika,26,47.96086884,-90.25452423
16008900,Northern Light,443,47.90725327,-90.2436142
16009000,Crystal,210,48.0488739,-90.23812103
16009200,Squash,28,48.00788498,-90.25405884
16009300,Mountain,833,48.10408401,-90.23496246
16009500,Unnamed,11,47.88235474,-90.29358673
16009600,Elbow,415,47.86480331,-90.29915619
16009700,Pickerel,44,47.86985779,-90.2766037
16009800,Binagami,127,47.8468399,-90.35819244
16009900,Little,10,47.8167305,-90.27681732
16010000,Lullaby,24,47.95936584,-90.36361694
16010100,Pistol,21,47.94820786,-90.29803467
16010200,Twelve,16,47.94787216,-90.26400757
16010300,Logger,20,47.94446182,-90.29303741
16010400,Musquash,82,47.91475677,-90.34220123
16010600,Muma,18,47.91910172,-90.32403564
16010700,Merganser,30,47.91700745,-90.2589798
16010800,Pine Mountain,119,47.90130997,-90.29476166
16010900,Mush,29,47.91287231,-90.32913208
16011000,Circle,39,47.91452408,-90.35951996
16011100,Duke,11,47.90755081,-90.37059784
16011300,Paddle,21,48.05302811,-90.2820282
16011400,Alder,342,48.04533386,-90.29162598
16011500,Rocky,83,48.05597687,-90.29729462
16011600,Ivory,19,48.05839539,-90.31381226
11078300,Unnamed,6,46.37820053,-94.34838867
11078400,Unnamed,8,46.38078308,-94.3529892
11078500,Unnamed,8,46.38271713,-94.38803101
15024200,Unnamed,120,47.98858643,-95.40702057
15024300,Unnamed,120,47.98920059,-95.41512299
15024400,Unnamed,500,47.94638443,-95.4537735
15024500,Kiwosay Pool,4800,47.88603973,-95.44525909
15024700,Unnamed,14,47.23374176,-95.52587128
15024900,Unnamed,16,47.21439362,-95.53921509
15025000,Unnamed,22,47.22150803,-95.5271225
15025100,Unnamed,12,47.21339798,-95.42683411
73075200,Heritage Center Ponds,,45.54538345,-94.20185852
26020700,Doughty,232,45.79284668,-96.09856415
26020800,Ohlsrud,183,45.79812241,-96.0499649
26020900,Werk Slough,131,45.77947617,-96.01185608
26021100,Unnamed,10,45.77451706,-96.02156067
26021200,Unnamed,12,45.77305222,-96.04005432
26021300,East Niemaki,212,45.77548218,-96.06199646
26021400,West Niemaki,75,45.77322006,-96.07909393
26021600,Barrows,226,45.77458191,-96.11776733
26021700,Unnamed,48,45.76286316,-96.08150482
26021800,Unnamed,162,45.76448822,-96.0710144
26021900,Unnamed,16,45.77149963,-96.01744843
26022000,Unnamed,48,45.84751129,-96.0500412
26022100,Unnamed,18,45.91912842,-96.0743866
26022300,Bailey Slough,188,45.92845917,-96.11763
26022400,Unnamed,81,45.908741,-96.11891937
26022500,Unnamed,25,45.91127014,-96.09938812
26022700,Unnamed,25,45.9071312,-96.1037674
26022800,Hodgson,59,45.9128685,-96.05321503
26022900,Unnamed,42,45.89841461,-96.02051544
26023000,Unnamed,124,45.89679718,-96.09471893
26023100,Unnamed,12,45.89505386,-96.11220551
26023200,Unnamed,15,45.88911438,-96.09492493
26023300,Unnamed,5,45.89138794,-96.09100342
26023400,Unnamed,16,45.88288116,-96.10829163
26023500,Mustinka River Flowage,106,45.87223434,-96.11223602
26023600,Unnamed,8,45.88901901,-96.10342407
26023700,Prescott,48,45.87592316,-96.09137726
26023800,Moses,104,45.88478088,-96.06837463
26023900,Moses,51,45.88183594,-96.05574036
26024000,Bailey,9,45.88376999,-96.0493927
21014100,Unnamed,94,45.76676178,-95.50965881
21014200,Elk,202,45.92025757,-95.5225296
21014300,Indian,19,45.88680267,-95.51386261
21014500,Chippewa,1761,45.99557495,-95.53891754
21014600,Unnamed,26,46.09429169,-95.52101898
21014700,Unnamed,96,46.09690094,-95.51383209
21014800,Unnamed,17,46.07617569,-95.51740265
21014900,Unnamed,35,46.03313828,-95.52073669
21015000,Grants,206,45.82946777,-95.54311371
21015100,Blackwell,306,45.82569885,-95.55730438
21015200,Hoium,22,45.83415222,-95.57641602
21015300,Unnamed,18,45.81923294,-95.60079193
21015600,Little Oscar,259,45.81702805,-95.58201599
21015700,Echo,104,45.81332397,-95.54679108
21015800,Grubb,73,45.80866241,-95.52550507
21015900,Mud,47,45.80388641,-95.53115845
21016000,Rachel,383,45.80237198,-95.55181885
21016100,Little Freeborn,62,45.80404282,-95.61361694
21016200,Freeborn,250,45.79403687,-95.61672211
21016300,Cricken,62,45.788517,-95.60675049
21016400,Unnamed,11,45.78914261,-95.55332947
21016500,Unnamed,13,45.77806854,-95.55438995
21016600,Unnamed,13,45.78624725,-95.55569458
21016800,Unnamed,13,45.78378677,-95.56426239
21016900,Mud,49,45.78194809,-95.56896973
21017000,Unnamed,13,45.77648163,-95.57363892
21017100,Mattson,275,45.775177,-95.58374786
21017200,Unnamed,18,45.78335571,-95.61117554
21017400,Unnamed,29,45.78052902,-95.61605072
21017500,Unnamed,23,45.77988815,-95.62303162
27093803,Niccum's Pond,,44.95217133,-93.69779968
58026000,Unnamed Gravel Pit,,46.03040314,-92.95848846
27093801,Flipper Pond,,44.9553566,-93.70078278
27093802,Chimney Pond,,44.95398331,-93.69571686
62027900,Pond Three,,44.94430161,-93.04766083
28005600,Wildcat Ponds,,43.68465424,-91.29521942
19028400,Unnamed,4,44.8215065,-93.0644455
19028500,Unnamed,8,44.80688858,-93.09378052
19028600,Unnamed,3,44.80974579,-93.09313202
19028700,Unnamed,4,44.81389236,-93.09357452
19041900,Unnamed,22,44.62073898,-93.16897583
19042100,Unnamed,9,44.57346725,-93.19037628
19042200,Chub Creek Marsh,104,44.54137039,-93.23202515
19042300,Unnamed,12,44.54980087,-93.21619415
19042800,Dutch Creek Marsh,247,44.5111351,-93.24211121
19043000,Unnamed,67,44.51147079,-93.2048645
19043100,Unnamed,27,44.50042343,-93.20937347
19043400,Unnamed,12,44.49902344,-93.27974701
19043600,Unnamed,53,44.48095322,-93.25540161
19044600,Lac Lavon,69,44.72112656,-93.24508667
19044800,Unnamed,8,44.82530975,-93.18353271
19044900,Bluebill Bay,2,44.71712875,-93.25802612
19045000,Apple Pond,5,44.76976776,-93.18122101
19045100,Sunset Pond,57,44.75284195,-93.32466125
19045200,Wensman Pond,7,44.72680283,-93.15489197
19045300,Copper Pond,1,44.74635315,-93.14433289
19045400,Unnamed,2,44.79456711,-93.14616394
20000300,Unnamed,25,43.89669418,-92.84286499
20000400,Tea Pail,198,44.07823563,-92.88202667
20000600,Unnamed,60,44.14951324,-92.89035034
20000700,Unnamed,136,43.90282822,-92.95792389
20000800,Prince,20,44.02147293,-92.99851227
20000900,Hammond,399,44.0121727,-93.02178192
20001000,Unnamed,130,43.98461533,-92.99440002
20001100,Unnamed,131,44.06212234,-92.9493103
20001200,Unnamed,588,44.03789139,-93.03751373
20001300,Unnamed,12,44.0644989,-92.76174927
20002300,Naylor Pond,9,44.07717514,-92.92887115
21000100,Unnamed,140,45.84807205,-95.14064026
21000200,Unnamed,22,45.84008026,-95.15370178
21000300,Clifford,151,45.83725739,-95.16429901
21000400,Unnamed,18,45.83724213,-95.19687653
21035100,Unnamed,35,46.02170181,-95.71845245
24007900,Unnamed,16,43.51041031,-93.22475433
24008000,Bryson Marsh,0,43.67529297,-93.53903961
24008001,Bryson Marsh (Main Bay),0,43.6744194,-93.54006958
24008002,Bryson Marsh (Middle Bay),0,43.67593765,-93.53659821
24008003,Bryson Marsh (NE Bay),0,43.67637253,-93.53470612
25000100,Pepin,12540,44.53260422,-92.32084656
25000200,Unnamed,40,44.46715546,-92.28592682
25000300,Frontenac,34,44.51137924,-92.34555054
25000500,Goose,143,44.61608124,-92.64910889
25000600,Brunner,56,44.6218338,-92.66491699
25000700,Wildcat,19,44.61012268,-92.63855743
25000800,Jones,13,44.60472488,-92.63571167
25000900,Birch,44,44.6126442,-92.63348389
25001000,Upper Round,13,44.59433746,-92.57120514
25001100,Spring Creek,25,44.58057785,-92.56757355
25001200,Cannon,50,44.58791351,-92.56298828
25001300,Devils,31,44.59160995,-92.5849762
25001400,Sturgeon,374,44.64164352,-92.63964081
25001500,Nelson,19,44.63641357,-92.66849518
25001600,Larson,50,44.62883377,-92.66590881
25001700,U.S. Lock & Dam #3 Pool,7426,44.67102432,-92.67579651
25001701,Sturgeon,0,44.64191437,-92.63887024
25001702,Nelson,0,44.63621521,-92.66970825
31049600,Fourth Chain,29,47.55448532,-93.53953552
31049700,Fifth Chain,89,47.55023575,-93.53771973
31049800,Unnamed,10,47.54901505,-93.49404907
31049900,Unnamed,11,47.54632568,-93.47107697
31050000,Little Porky,12,47.55518341,-93.46376038
31050300,Unnamed,10,47.71369553,-93.52498627
31050400,Unnamed,20,47.70447922,-93.53212738
31050500,Unnamed,17,47.70898438,-93.57447815
31050600,Lake of Isles,62,47.69590378,-93.56216431
31050700,Marie,49,47.68938446,-93.5669632
31050800,Homestad,43,47.68997192,-93.51784515
31050900,Finley,34,47.69657516,-93.48653412
31051000,Unnamed,23,47.68452454,-93.45815277
31051100,Bass,62,47.67644882,-93.48471069
31051200,Erickson,30,47.68455887,-93.50676727
31051300,Gale,73,47.67267227,-93.49523163
31051400,Brush Shanty,151,47.65014648,-93.46460724
31089100,Big Constance,172,47.84531784,-94.15765381
31089200,Middle Pigeon,173,47.58038712,-94.16284943
31089300,Lower Pigeon,293,47.56314468,-94.16422272
31089400,Pigeon Dam,511,47.52131271,-94.14664459
31089500,Unnamed,57,47.51460266,-94.16130829
31062200,Dead Horse,96,47.53306198,-93.67497253
31062300,Boy,26,47.52177048,-93.66615295
31062400,Grave,538,47.50489426,-93.66474152
31062600,Northome,10,47.52820206,-93.61717224
31062700,Big Jack,25,47.52679062,-93.60734558
31062800,Chickadee,20,47.51416779,-93.60858917
31062900,Fly,64,47.51426315,-93.58518219
31063000,Shelly,111,47.49851608,-93.61542511
31063100,Unnamed,10,47.50808334,-93.62654877
31063200,Mud,34,47.48760223,-93.66934967
31063300,Mystery,18,47.49769974,-93.62957764
31063500,Little Wolf,13,47.47817993,-93.60940552
31063600,Wolf,224,47.47093582,-93.61505127
31063800,Beaver,13,47.47642517,-93.65715027
31063900,Hooligan,23,47.48239136,-93.66637421
31064000,Balloon,14,47.48398972,-93.67159271
31064100,Carpenter,31,47.46158218,-93.7016449
31064200,Adele,22,47.47053146,-93.65413666
31064300,Doctor,32,47.46653748,-93.65065002
31064400,Island,34,47.46174622,-93.65475464
31064500,Kremer,64,47.46509552,-93.63652802
31064600,Surprise,22,47.47117615,-93.63869476
31064800,Roland,20,47.46017838,-93.61178589
31064900,Dock,28,47.54351044,-93.59255981
31065000,Smith,351,47.54558563,-93.62139893
31065100,Smith,41,47.53987503,-93.65045166
31112800,Unnamed,14,47.0391922,-93.33525085
31112900,Unnamed,12,47.06603622,-93.3805542
31113000,Unnamed,11,47.08117294,-93.38343811
31113100,Unnamed,12,47.08748245,-93.3835907
31113200,Unnamed,10,47.09392166,-93.38722229
31113300,Unnamed,35,47.1019783,-93.39901733
31076100,Alp,31,47.46829987,-93.71385956
31076200,Two Island,39,47.69551849,-93.74814606
31076300,Crippled Deer,13,47.7002449,-93.73430634
31076400,Jingo,78,47.69501495,-93.72094727
31076500,Unnamed,10,47.68529892,-93.73079681
31076700,Little Rose,46,47.68356323,-93.75756836
42015200,Unnamed,2.5,44.36604691,-95.97551727
42015300,Unnamed,0.4,44.35574722,-95.93746948
34065600,Unnamed,0.1,45.3245697,-95.03861237
290243TW,Potato (TW at outlet dam),0,46.97834396,-95.04595947
29024400,Coal,10,47.11461639,-95.04478455
29024500,Emma,40,47.29704285,-95.04524994
29024600,Hennepin,443,47.34065628,-95.04917145
29024700,Moran,99,46.85292816,-95.06847382
27071300,Unnamed,9,44.95800781,-93.39855194
27071400,Unnamed,3,44.95147705,-93.38947296
27071500,Unnamed,10,44.94625092,-93.39487457
27071600,Unnamed,16,44.9438591,-93.40348053
27071700,Unnamed,3,44.94418716,-93.41937256
27071800,Unnamed,20,44.94213486,-93.42635345
27072000,Unnamed,13,44.94878006,-93.42884827
27072100,Unnamed,12,44.94418335,-93.43289185
27072200,Unnamed,12,44.95440292,-93.42209625
27072300,Unnamed,3,44.95652771,-93.43427277
27072400,Unnamed,2,44.9597168,-93.40617371
27072500,Unnamed,2,44.96224594,-93.40167236
27072600,Unnamed,7,44.96205139,-93.4139328
27072700,Unnamed,3,44.9670372,-93.40177155
27072800,Unnamed,7,44.96479034,-93.41271973
27072900,Unnamed,4,44.97130966,-93.41155243
27073000,Unnamed,2,44.9768486,-93.40664673
27073400,Unnamed,95,44.9683075,-93.42632294
27073500,Unnamed,5,44.96485901,-93.43799591
27073600,Unnamed,4,44.9666214,-93.45658112
27073700,Unnamed,4,44.97566223,-93.45493317
27073800,Unnamed,2,44.97821808,-93.44264221
27073900,Unnamed,3,44.97824097,-93.47973633
27074000,Unnamed,77,44.97474289,-93.47930145
27074100,Unnamed,9,44.96862411,-93.47627258
27074200,Unnamed,4,44.96527863,-93.48007202
27074300,Unnamed,42,44.96517563,-93.48973083
27074301,Unnamed (East),0,44.96615219,-93.48558807
27074302,Unnamed (West),0,44.96453094,-93.48974609
27074400,Unnamed,4,44.96127701,-93.49237061
29001100,Unnamed,69,46.95360565,-94.75410461
29001200,Spring,14,46.95755005,-94.69631195
29001300,Mary,30,46.95655823,-94.68492126
29001400,Doe,12,46.950634,-94.6833725
29001500,Williams,91,46.9537468,-94.6693573
34022300,Swan,311,45.32566452,-95.06498718
34022400,Games,557,45.33314514,-95.10041046
34022500,Fish,396,45.40108871,-95.08032227
34022600,Unnamed,129,45.39400864,-95.10367584
34022700,Hystad,110,45.38468552,-95.12005615
34022800,Unnamed,15,45.38744354,-95.10930634
34022900,Thompson,85,45.38692856,-95.07544708
34023000,Unnamed,54,45.3891716,-95.06425476
34023100,Unnamed,45,45.39341736,-95.06056213
34023300,Unnamed,33,45.36986923,-95.0287323
34023500,Unnamed,18,45.37859726,-95.11008453
34023502,Unnamed (South Portion),0,45.37822342,-95.11026001
34023600,Unnamed,117,45.36913681,-95.11171722
34023700,Unnamed,18,45.37841034,-95.11534882
34023800,Unnamed,16,45.36209488,-95.09559631
34023900,Unnamed,34,45.35396194,-95.10650635
34024000,Timber,190,45.36120605,-95.0754776
34024100,Unnamed,13,45.3545723,-95.0823822
34024300,Skull,47,45.34457016,-95.06654358
34024400,Unnamed,19,45.07191849,-95.1268158
34024500,West Solomon,560,45.18289185,-95.12505341
31005500,Unnamed,20,47.56368256,-93.07694244
31005600,Washington,26,47.55440903,-93.14798737
31005700,Sherry,135,47.62965012,-93.17056274
31005800,Beatrice,119,47.70782852,-93.06747437
31005900,Johnson,17,47.70372391,-93.09799957
31006000,Section Eleven,34,47.70001221,-93.0923233
31006100,Unnamed,13,47.65191269,-93.07746124
31006200,Unnamed,11,47.65037155,-93.08202362
31006300,Unnamed,10,47.63699722,-93.07327271
31006400,Unnamed,27,47.77279282,-93.20043182
31006600,Unnamed,21,47.73046112,-93.15307617
31006700,Swan,2615,47.30378342,-93.17942047
31006800,Unnamed,27,47.38904953,-93.1861496
31006900,Buck,459,47.53667831,-93.18771362
30018900,Citters Slough,16,45.57024765,-93.49752045
31007000,O'Leary,124,47.57801056,-93.18755341
31007200,Culp,72,47.1014061,-93.20214844
31007300,Bog,25,47.10632324,-93.22566986
27091700,Unnamed,6,44.99628067,-93.63343811
27092100,Unnamed,12,44.975811,-93.65618134
27092200,Unnamed,15,44.9957428,-93.66281128
27092300,Painter,354,44.98196411,-93.68565369
27092400,Unnamed,33,44.99670792,-93.70223999
27092500,Unnamed,56,44.99214935,-93.73968506
27092700,Unnamed,9,44.97790909,-93.71305847
27092800,Unnamed,6,44.96886444,-93.73258972
27092900,Unnamed,4,44.9690094,-93.72840118
27093100,Unnamed,71,44.96361542,-93.72016907
27093200,Kingswood Pond,7,44.95920181,-93.70961761
27093300,Unnamed,17,44.9510994,-93.73252106
27093400,Unnamed,6,44.95083618,-93.73763275
27093500,Unnamed,29,44.94971848,-93.71237183
27093600,Peterson Pond,5,44.96931839,-93.70381165
27093700,Unnamed,42,44.97249985,-93.68833923
27093800,Unnamed,40,44.9538765,-93.69595337
27093900,Unnamed,22,44.95147324,-93.70317841
27094000,Unnamed,9,44.95500183,-93.67573547
27094100,Unnamed,12,44.95466995,-93.67958832
27094200,Unnamed,56,44.94581604,-93.69454956
27094300,Unnamed,4,44.96987152,-93.66295624
27094400,Unnamed,5,44.96489334,-93.63510132
27094500,Unnamed,7,44.96720123,-93.63654327
27094600,Spray Island Marsh,4,44.91607666,-93.62601471
27094800,Unnamed,21,44.92015839,-93.65206909
27094900,Unnamed,3,44.92560577,-93.64177704
27095000,Unnamed,3,44.92668533,-93.64545441
27095100,Unnamed,3,44.93679428,-93.68039703
27095200,Unnamed,7,44.93709946,-93.68717194
27095300,Unnamed,4,44.9292984,-93.68414307
29017800,Pickerel,304,47.03882217,-94.99423218
29017900,Unnamed,16,47.04754639,-94.94194031
27108500,Unnamed,21,44.84309769,-93.23486328
27108600,Unnamed,3,44.83924484,-93.23680115
27108700,Unnamed,17,44.96358871,-93.35561371
27108800,Mintree Pond,5,44.86508942,-93.44005585
27108900,Unnamed,3,45.07032013,-93.45097351
27109000,Unnamed,4,45.04201126,-93.76146698
27109100,Unnamed,4,45.14899826,-93.59542847
27109200,Unnamed,7,44.97993851,-93.41782379
27109500,Unnamed,55,44.96555328,-93.64959717
32004900,Unnamed,82,43.82791138,-95.13980865
32005000,Quelvis,63,43.80926132,-95.15682983
32005100,Unnamed,29,43.80224609,-95.11452484
32005200,Unnamed,52,43.78533554,-95.10827637
31024700,Lower Balsam,237,47.49817276,-93.35320282
31024800,Unnamed,14,47.50462723,-93.37995148
31025000,Unnamed,11,47.50504303,-93.39451599
31025100,Unnamed,31,47.50897217,-93.41370392
31025200,Unnamed,63,47.49560165,-93.44062042
31025300,Camerton,95,47.48673248,-93.42037964
31025400,Iaasac,20,47.48688507,-93.36703491
31025500,Snaptail,156,47.46914291,-93.37611389
31025600,Unnamed,25,47.47911072,-93.43502045
31025700,Unnamed,31,47.45872498,-93.43475342
31025800,King,284,47.55036163,-93.40181732
31025900,Balsam,651,47.53061676,-93.41277313
310259HW,Balsam (HW),0,47.52997208,-93.37635803
310259TW,Balsam,0,47.53007507,-93.37450409
31026100,Beaver,57,47.6239357,-93.43928528
31026200,Unnamed,26,47.61394501,-93.43123627
31026300,Birch,24,47.60670853,-93.42590332
31026400,Unnamed,10,47.6069603,-93.41889191
31026500,Bluebill,130,47.61080933,-93.40671539
31026600,Long,238,47.59168243,-93.39163208
31026601,Long (Main Bay),0,47.59514618,-93.39867401
31026602,Little Long,0,47.57815933,-93.36640167
31026800,Round,437,47.599617,-93.36086273
31026900,Stumple,14,47.588974,-93.33346558
31027000,Buck,77,47.59700775,-93.43379974
31027100,Marble,145,47.57562637,-93.42612457
31027200,Buckman,222,47.57349014,-93.40881348
31017200,Unnamed,13,47.87679291,-93.28419495
31027400,Unnamed,25,47.57410812,-93.37651825
31027600,Someman,62,47.5671463,-93.32702637
27055400,Unnamed,8,45.08858871,-93.43860626
27055500,Unnamed,11,45.07188416,-93.43722534
27055700,Unnamed,17,45.07817459,-93.40341949
27055900,Unnamed,8,45.12042236,-93.37617493
27055901,Unnamed,0,45.12060165,-93.37592316
27055902,Unnamed,0,45.12069702,-93.37758636
27056000,Unnamed,26,45.09910202,-93.39157104
27056100,Unnamed,2,45.09530258,-93.39515686
27056200,Unnamed,17,45.09186935,-93.38859558
27056300,Unnamed,130,45.08722305,-93.38516998
27056400,Unnamed,4,45.08239746,-93.39687347
27056500,Mueller Marsh,21,45.07112503,-93.39408875
27056600,Unnamed,25,45.0796051,-93.39775848
27056700,Unnamed,4,45.07582474,-93.39531708
27056800,Meadow,10,45.05583954,-93.39376831
27056900,Unnamed,23,45.04618454,-93.39636993
27057000,Unnamed,10,45.0423851,-93.39887238
27057100,Unnamed,26,45.06281662,-93.40277863
27057200,Unnamed,5,45.06167603,-93.41052246
27057400,Unnamed,3,45.0516777,-93.41226959
27057500,Unnamed,14,45.05031586,-93.40803528
27057700,Unnamed,3,45.05047226,-93.41230011
27057800,Unnamed,10,45.04885864,-93.40448761
27058000,Unnamed,7,45.04209518,-93.40415955
27058100,Unnamed,4,45.04001617,-93.40601349
27058200,Unnamed,3,45.03792572,-93.40197754
31076900,Twin,20,47.6687851,-93.76477051
31077000,Upper Hatch,20,47.67253876,-93.75948334
31077100,Hatch,245,47.66172409,-93.7543869
31077200,Weasel,20,47.671875,-93.7425766
31077300,Maple,235,47.647789,-93.72105408
31077400,Elbow,75,47.65333557,-93.76261902
31077600,White Oak,905,47.31357956,-93.78383636
31077700,Round,348,47.44896698,-93.76798248
31077800,Little Too Much,73,47.62473679,-93.7754364
31077900,Little Turtle,470,47.6098175,-93.76377869
31078000,Boggy,48,47.64413452,-93.77100372
31078100,Long,121,47.67740631,-93.78027344
31078200,Gunderson,172,47.70931244,-93.77935791
31078300,Elbow,27,47.56877136,-93.86009216
